113,1,144.28,143.00,18.56,35.00,1,-1,-1,-1
114,1,145.97,142.67,17.44,35.33,1,-1,-1,-1
115,1,146.81,142.33,17.72,35.67,1,-1,-1,-1
116,1,147.38,142.33,17.72,36.00,1,-1,-1,-1
117,1,147.94,142.33,17.44,35.67,1,-1,-1,-1
118,1,148.50,142.33,17.44,35.67,1,-1,-1,-1
119,1,149.34,142.33,16.88,35.67,1,-1,-1,-1
120,1,149.91,142.33,17.16,36.00,1,-1,-1,-1
121,1,150.75,142.33,18.28,36.00,1,-1,-1,-1
122,1,151.59,142.67,18.84,35.67,1,-1,-1,-1
123,1,152.16,142.67,20.25,36.00,1,-1,-1,-1
124,1,152.72,142.67,21.09,35.67,1,-1,-1,-1
125,1,153.28,142.67,20.53,35.67,1,-1,-1,-1
126,1,153.28,142.67,21.09,35.33,1,-1,-1,-1
127,1,153.84,143.00,21.09,35.33,1,-1,-1,-1
128,1,154.12,143.00,21.09,35.33,1,-1,-1,-1
129,1,154.69,142.67,20.53,35.67,1,-1,-1,-1
130,1,155.81,142.33,19.41,36.00,1,-1,-1,-1
131,1,156.94,142.33,18.84,35.33,1,-1,-1,-1
132,1,158.62,141.67,17.44,36.33,1,-1,-1,-1
133,1,159.47,141.67,17.44,34.67,1,-1,-1,-1
134,1,160.31,141.67,16.88,36.33,1,-1,-1,-1
135,1,160.59,141.33,17.44,36.33,1,-1,-1,-1
136,1,161.44,141.33,17.16,36.00,1,-1,-1,-1
137,1,162.28,141.67,16.88,35.33,1,-1,-1,-1
138,1,163.12,141.67,16.88,35.67,1,-1,-1,-1
139,1,163.69,141.67,19.12,36.00,1,-1,-1,-1
140,1,164.25,142.00,20.25,35.33,1,-1,-1,-1
141,1,165.38,142.00,21.66,35.33,1,-1,-1,-1
142,1,165.66,142.00,22.78,35.67,1,-1,-1,-1
143,1,166.50,142.33,21.66,35.00,1,-1,-1,-1
144,1,166.50,142.33,22.50,35.00,1,-1,-1,-1
145,1,166.78,142.33,22.78,35.00,1,-1,-1,-1
146,1,167.62,142.33,21.94,35.00,1,-1,-1,-1
147,1,168.19,142.67,21.94,34.67,1,-1,-1,-1
148,1,168.75,142.33,21.09,35.67,1,-1,-1,-1
149,1,169.88,142.33,19.69,35.33,1,-1,-1,-1
150,1,171.28,142.00,18.56,35.67,1,-1,-1,-1
151,1,172.69,142.00,17.72,35.67,1,-1,-1,-1
152,1,174.09,142.00,16.31,35.33,1,-1,-1,-1
153,1,174.66,141.67,16.88,35.67,1,-1,-1,-1
154,1,175.50,141.67,16.59,35.67,1,-1,-1,-1
155,1,175.78,141.67,16.88,35.67,1,-1,-1,-1
156,1,176.62,141.33,16.31,36.00,1,-1,-1,-1
157,1,177.47,141.67,16.59,35.67,1,-1,-1,-1
158,1,178.31,142.00,18.28,35.67,1,-1,-1,-1
159,1,178.88,142.00,19.97,35.33,1,-1,-1,-1
160,1,179.44,142.33,22.22,35.00,1,-1,-1,-1
161,1,180.56,142.33,22.78,35.00,1,-1,-1,-1
162,1,180.28,142.33,24.19,35.33,1,-1,-1,-1
163,1,180.56,142.33,23.91,35.33,1,-1,-1,-1
164,1,180.84,142.33,23.34,35.33,1,-1,-1,-1
165,1,181.12,142.33,22.78,35.00,1,-1,-1,-1
166,1,181.97,142.33,22.22,35.00,1,-1,-1,-1
167,1,182.25,142.33,21.94,35.00,1,-1,-1,-1
168,1,183.66,142.00,20.53,35.67,1,-1,-1,-1
169,1,185.62,142.00,19.12,36.33,1,-1,-1,-1
170,1,186.75,142.00,18.00,36.00,1,-1,-1,-1
171,1,188.72,142.00,16.59,36.00,1,-1,-1,-1
172,1,189.28,141.67,16.88,35.33,1,-1,-1,-1
173,1,190.12,141.67,16.59,35.33,1,-1,-1,-1
174,1,190.69,141.67,16.31,35.67,1,-1,-1,-1
175,1,191.53,141.67,16.88,36.33,1,-1,-1,-1
176,1,192.09,142.00,16.59,36.33,1,-1,-1,-1
177,1,192.66,142.00,18.28,36.67,1,-1,-1,-1
178,1,193.78,142.33,19.69,36.33,1,-1,-1,-1
179,1,194.34,142.00,21.38,36.33,1,-1,-1,-1
180,1,195.47,141.67,22.50,37.00,1,-1,-1,-1
1,2,72.00,112.33,17.16,32.67,1,-1,-1,-1
2,2,72.84,112.00,20.25,33.00,1,-1,-1,-1
3,2,73.12,112.33,21.94,32.67,1,-1,-1,-1
4,2,73.12,112.33,23.06,32.67,1,-1,-1,-1
5,2,73.41,112.33,23.91,32.67,1,-1,-1,-1
6,2,73.69,113.00,23.34,32.00,1,-1,-1,-1
7,2,74.53,112.33,22.78,33.00,1,-1,-1,-1
8,2,75.38,112.67,22.22,32.67,1,-1,-1,-1
9,2,77.06,112.00,20.53,33.33,1,-1,-1,-1
10,2,79.03,112.33,18.28,33.00,1,-1,-1,-1
11,2,81.28,111.67,16.03,33.67,1,-1,-1,-1
12,2,83.81,111.67,13.50,33.33,1,-1,-1,-1
13,2,85.22,112.00,13.22,33.33,1,-1,-1,-1
14,2,86.34,112.00,13.22,33.00,1,-1,-1,-1
15,2,87.19,112.33,14.06,32.67,1,-1,-1,-1
16,2,88.31,112.00,16.03,33.00,1,-1,-1,-1
17,2,89.44,111.67,17.72,33.33,1,-1,-1,-1
18,2,89.72,112.00,19.97,33.00,1,-1,-1,-1
19,2,89.44,111.67,21.94,33.33,1,-1,-1,-1
20,2,89.72,112.00,23.62,33.33,1,-1,-1,-1
21,2,89.72,112.33,22.78,33.00,1,-1,-1,-1
22,2,90.56,112.00,22.50,32.67,1,-1,-1,-1
23,2,91.41,112.33,21.38,33.00,1,-1,-1,-1
24,2,93.09,112.33,19.97,32.67,1,-1,-1,-1
25,2,95.06,111.00,18.00,34.33,1,-1,-1,-1
26,2,97.31,111.33,16.03,34.00,1,-1,-1,-1
27,2,99.84,111.33,13.50,34.00,1,-1,-1,-1
28,2,101.25,111.67,14.06,33.67,1,-1,-1,-1
29,2,102.09,111.33,13.22,33.67,1,-1,-1,-1
30,2,102.94,111.33,14.62,34.00,1,-1,-1,-1
31,2,104.06,111.67,17.16,33.67,1,-1,-1,-1
32,2,104.91,112.00,18.56,33.67,1,-1,-1,-1
33,2,105.19,112.33,21.09,32.67,1,-1,-1,-1
34,2,105.19,112.33,22.78,33.00,1,-1,-1,-1
35,2,105.47,112.67,22.78,32.67,1,-1,-1,-1
36,2,105.47,112.67,23.62,32.67,1,-1,-1,-1
37,2,106.31,113.00,23.06,32.33,1,-1,-1,-1
38,2,106.59,112.67,22.78,32.67,1,-1,-1,-1
39,2,108.56,112.33,20.81,33.00,1,-1,-1,-1
40,2,110.53,111.67,18.84,33.67,1,-1,-1,-1
41,2,112.50,111.33,16.88,34.00,1,-1,-1,-1
42,2,114.75,112.33,14.91,33.00,1,-1,-1,-1
43,2,117.28,112.33,13.22,33.00,1,-1,-1,-1
44,2,117.84,110.67,13.22,35.00,1,-1,-1,-1
45,2,119.25,111.67,13.50,33.33,1,-1,-1,-1
46,2,120.38,112.00,15.19,33.00,1,-1,-1,-1
47,2,120.66,111.67,18.28,33.33,1,-1,-1,-1
48,2,121.22,111.67,20.81,33.67,1,-1,-1,-1
49,2,121.22,112.00,23.91,33.67,1,-1,-1,-1
50,2,121.22,112.00,23.91,33.67,1,-1,-1,-1
51,2,121.50,112.33,22.78,33.00,1,-1,-1,-1
52,2,122.34,112.00,22.50,33.33,1,-1,-1,-1
53,2,123.47,112.67,21.38,32.67,1,-1,-1,-1
54,2,125.16,112.33,19.97,33.33,1,-1,-1,-1
55,2,127.41,112.33,17.44,33.00,1,-1,-1,-1
56,2,129.38,112.33,15.47,33.00,1,-1,-1,-1
57,2,131.62,111.67,13.78,33.33,1,-1,-1,-1
58,2,132.47,112.33,13.22,32.33,1,-1,-1,-1
59,2,133.88,111.33,13.50,33.33,1,-1,-1,-1
60,2,134.72,110.67,14.91,34.00,1,-1,-1,-1
61,2,135.56,111.67,16.88,33.00,1,-1,-1,-1
62,2,136.41,111.67,19.41,32.67,1,-1,-1,-1
63,2,136.69,112.67,21.94,31.67,1,-1,-1,-1
64,2,136.41,113.00,24.19,32.00,1,-1,-1,-1
65,2,136.97,113.00,24.47,31.67,1,-1,-1,-1
66,2,137.53,113.00,23.91,31.33,1,-1,-1,-1
67,2,137.81,113.33,23.06,31.33,1,-1,-1,-1
68,2,138.66,113.33,22.50,31.00,1,-1,-1,-1
69,2,139.50,113.00,21.66,31.33,1,-1,-1,-1
70,2,141.75,112.67,19.69,31.67,1,-1,-1,-1
71,2,143.72,112.33,17.44,32.33,1,-1,-1,-1
72,2,146.53,112.00,14.91,32.33,1,-1,-1,-1
73,2,149.06,112.00,13.50,32.33,1,-1,-1,-1
74,2,150.47,112.00,13.22,32.00,1,-1,-1,-1
75,2,151.59,111.67,13.50,32.33,1,-1,-1,-1
76,2,152.44,112.00,14.62,32.33,1,-1,-1,-1
77,2,152.72,111.67,17.16,32.67,1,-1,-1,-1
78,2,153.00,111.67,22.22,32.67,1,-1,-1,-1
79,2,152.72,112.00,23.91,32.33,1,-1,-1,-1
80,2,153.28,112.00,23.06,32.33,1,-1,-1,-1
81,2,153.84,112.33,22.78,32.33,1,-1,-1,-1
82,2,154.69,112.33,21.66,32.33,1,-1,-1,-1
83,2,155.53,112.33,20.81,32.00,1,-1,-1,-1
84,2,157.50,111.67,20.53,32.67,1,-1,-1,-1
85,2,160.03,111.33,16.88,33.00,1,-1,-1,-1
86,2,162.00,111.00,14.34,36.00,1,-1,-1,-1
87,2,164.81,110.00,12.66,33.67,1,-1,-1,-1
88,2,165.66,110.00,12.66,33.67,1,-1,-1,-1
89,2,166.78,110.33,13.78,33.67,1,-1,-1,-1
90,2,167.62,110.33,14.06,33.67,1,-1,-1,-1
91,2,168.47,110.00,16.59,34.00,1,-1,-1,-1
92,2,168.75,110.33,19.41,33.33,1,-1,-1,-1
93,2,168.75,110.67,21.38,33.00,1,-1,-1,-1
94,2,169.03,111.00,23.34,32.67,1,-1,-1,-1
95,2,169.03,110.67,23.62,33.00,1,-1,-1,-1
96,2,169.59,111.00,23.91,32.67,1,-1,-1,-1
97,2,170.44,111.33,23.06,32.33,1,-1,-1,-1
98,2,171.56,111.00,21.94,32.67,1,-1,-1,-1
99,2,173.53,111.33,19.97,32.33,1,-1,-1,-1
100,2,176.34,110.33,17.16,33.33,1,-1,-1,-1
101,2,178.59,110.00,15.47,33.67,1,-1,-1,-1
102,2,181.41,110.00,12.38,33.33,1,-1,-1,-1
103,2,183.09,110.00,12.09,33.33,1,-1,-1,-1
104,2,183.38,110.33,13.50,33.00,1,-1,-1,-1
105,2,184.78,110.00,14.34,33.33,1,-1,-1,-1
106,2,185.62,110.00,16.59,33.33,1,-1,-1,-1
107,2,185.62,110.00,19.41,33.33,1,-1,-1,-1
108,2,185.62,110.33,22.22,32.67,1,-1,-1,-1
109,2,185.62,110.33,23.34,32.67,1,-1,-1,-1
110,2,185.62,110.33,23.06,31.33,1,-1,-1,-1
111,2,186.47,110.33,22.50,31.00,1,-1,-1,-1
112,2,189.56,110.33,19.69,31.00,1,-1,-1,-1
113,2,192.38,110.33,16.88,31.00,1,-1,-1,-1
114,2,195.19,110.00,14.34,31.33,1,-1,-1,-1
115,2,196.31,110.00,13.22,31.67,1,-1,-1,-1
116,2,197.44,109.67,12.66,32.00,1,-1,-1,-1
117,2,198.28,108.33,12.94,33.67,1,-1,-1,-1
118,2,199.69,109.00,12.94,32.33,1,-1,-1,-1
119,2,200.53,109.33,13.22,32.33,1,-1,-1,-1
120,2,200.81,109.33,14.62,32.00,1,-1,-1,-1
121,2,201.38,109.33,16.31,32.00,1,-1,-1,-1
122,2,201.38,109.67,18.28,32.00,1,-1,-1,-1
123,2,201.09,109.67,21.66,32.00,1,-1,-1,-1
124,2,201.38,110.00,23.34,31.33,1,-1,-1,-1
125,2,201.66,109.33,23.62,32.00,1,-1,-1,-1
126,2,201.66,109.67,24.19,31.67,1,-1,-1,-1
127,2,202.78,109.67,22.50,31.67,1,-1,-1,-1
128,2,203.91,109.67,21.38,31.67,1,-1,-1,-1
129,2,205.88,109.33,19.41,32.00,1,-1,-1,-1
130,2,207.56,109.33,18.28,32.00,1,-1,-1,-1
131,2,210.66,109.00,15.47,32.33,1,-1,-1,-1
132,2,212.34,109.00,14.91,32.33,1,-1,-1,-1
133,2,215.16,108.33,12.66,33.00,1,-1,-1,-1
134,2,216.56,108.67,12.09,32.00,1,-1,-1,-1
135,2,217.41,108.67,12.38,33.00,1,-1,-1,-1
136,2,217.41,108.67,15.19,32.33,1,-1,-1,-1
137,2,217.41,109.33,18.56,32.00,1,-1,-1,-1
138,2,217.69,109.00,20.25,32.33,1,-1,-1,-1
139,2,217.69,109.33,21.94,32.00,1,-1,-1,-1
140,2,218.25,109.33,22.22,32.00,1,-1,-1,-1
141,2,218.25,109.33,22.50,32.00,1,-1,-1,-1
142,2,219.09,109.33,21.94,32.00,1,-1,-1,-1
143,2,220.50,109.33,20.53,32.00,1,-1,-1,-1
144,2,222.47,109.00,18.56,32.33,1,-1,-1,-1
145,2,224.44,109.00,16.88,32.67,1,-1,-1,-1
146,2,226.69,108.67,15.47,33.00,1,-1,-1,-1
147,2,228.66,108.33,14.34,33.00,1,-1,-1,-1
148,2,231.75,107.67,12.38,33.67,1,-1,-1,-1
149,2,233.44,108.33,11.53,33.00,1,-1,-1,-1
150,2,233.44,108.33,12.38,33.00,1,-1,-1,-1
151,2,233.44,108.33,15.75,33.33,1,-1,-1,-1
152,2,233.44,108.00,18.56,33.67,1,-1,-1,-1
153,2,233.44,108.33,21.09,32.33,1,-1,-1,-1
154,2,233.44,110.00,22.22,30.67,1,-1,-1,-1
155,2,233.72,108.33,22.78,32.33,1,-1,-1,-1
156,2,234.00,108.67,22.78,33.00,1,-1,-1,-1
157,2,234.84,108.33,22.22,33.00,1,-1,-1,-1
158,2,236.25,108.67,20.81,32.67,1,-1,-1,-1
159,2,237.38,108.67,19.97,32.67,1,-1,-1,-1
160,2,239.62,108.67,17.72,32.67,1,-1,-1,-1
161,2,242.16,107.67,15.19,33.67,1,-1,-1,-1
162,2,245.25,108.33,13.50,33.00,1,-1,-1,-1
163,2,248.34,108.33,11.25,33.00,1,-1,-1,-1
164,2,249.19,108.33,12.66,33.00,1,-1,-1,-1
165,2,249.19,108.33,14.06,32.67,1,-1,-1,-1
166,2,249.19,108.67,17.44,32.67,1,-1,-1,-1
167,2,249.47,109.00,19.69,32.33,1,-1,-1,-1
168,2,249.47,109.33,22.78,32.33,1,-1,-1,-1
169,2,250.03,109.33,23.06,31.67,1,-1,-1,-1
170,2,249.75,109.67,22.78,32.00,1,-1,-1,-1
171,2,250.88,109.67,21.94,31.33,1,-1,-1,-1
172,2,252.00,109.67,20.53,32.00,1,-1,-1,-1
173,2,253.69,109.33,19.41,32.33,1,-1,-1,-1
174,2,255.38,109.33,17.72,31.67,1,-1,-1,-1
175,2,258.47,109.00,14.91,32.67,1,-1,-1,-1
176,2,260.72,109.33,13.50,32.33,1,-1,-1,-1
177,2,262.97,109.00,12.09,32.33,1,-1,-1,-1
178,2,264.09,109.00,11.53,32.67,1,-1,-1,-1
179,2,264.66,108.33,13.78,33.00,1,-1,-1,-1
180,2,264.66,109.00,16.59,32.33,1,-1,-1,-1
1,3,162.56,119.67,14.91,34.00,1,-1,-1,-1
2,3,164.53,119.67,12.94,34.00,1,-1,-1,-1
3,3,166.50,119.67,11.81,33.67,1,-1,-1,-1
4,3,167.34,119.67,11.81,35.00,1,-1,-1,-1
5,3,167.91,119.67,11.53,34.67,1,-1,-1,-1
6,3,168.47,119.33,13.78,35.00,1,-1,-1,-1
7,3,169.31,119.67,15.47,34.67,1,-1,-1,-1
8,3,169.88,119.33,18.84,35.33,1,-1,-1,-1
9,3,169.31,120.00,20.53,34.00,1,-1,-1,-1
10,3,169.31,120.00,22.50,33.67,1,-1,-1,-1
11,3,169.59,120.33,22.50,33.33,1,-1,-1,-1
12,3,170.16,120.33,22.22,33.67,1,-1,-1,-1
13,3,170.44,120.67,21.09,32.67,1,-1,-1,-1
14,3,170.72,120.33,21.38,33.00,1,-1,-1,-1
15,3,171.28,120.00,21.09,33.33,1,-1,-1,-1
16,3,173.25,119.67,18.56,33.67,1,-1,-1,-1
17,3,175.22,119.67,16.59,33.67,1,-1,-1,-1
18,3,176.34,120.00,15.75,33.67,1,-1,-1,-1
19,3,178.31,119.33,13.78,34.00,1,-1,-1,-1
20,3,180.28,119.33,12.09,34.00,1,-1,-1,-1
21,3,181.69,119.67,11.81,33.67,1,-1,-1,-1
22,3,181.69,119.33,13.50,34.00,1,-1,-1,-1
23,3,182.53,119.33,14.34,34.00,1,-1,-1,-1
24,3,183.38,119.67,14.91,33.67,1,-1,-1,-1
25,3,183.66,119.67,16.88,34.00,1,-1,-1,-1
26,3,183.94,119.33,18.56,34.00,1,-1,-1,-1
27,3,184.22,120.00,19.41,33.33,1,-1,-1,-1
28,3,184.22,120.33,21.09,33.00,1,-1,-1,-1
29,3,184.50,120.00,21.38,33.67,1,-1,-1,-1
30,3,184.50,119.67,21.09,34.00,1,-1,-1,-1
31,3,185.34,120.00,21.09,33.67,1,-1,-1,-1
32,3,185.62,119.67,21.09,33.67,1,-1,-1,-1
33,3,187.03,119.67,19.97,34.00,1,-1,-1,-1
34,3,188.72,119.33,18.56,35.00,1,-1,-1,-1
35,3,190.69,119.00,16.59,34.00,1,-1,-1,-1
36,3,192.66,119.00,14.62,33.67,1,-1,-1,-1
37,3,194.06,119.00,13.50,33.67,1,-1,-1,-1
38,3,195.75,118.00,12.38,34.67,1,-1,-1,-1
39,3,196.88,118.67,11.53,34.00,1,-1,-1,-1
40,3,198.00,119.00,10.97,34.33,1,-1,-1,-1
41,3,198.84,119.33,14.34,33.67,1,-1,-1,-1
42,3,198.84,119.00,15.47,34.00,1,-1,-1,-1
43,3,199.12,119.33,18.00,34.67,1,-1,-1,-1
44,3,199.41,119.33,19.12,33.00,1,-1,-1,-1
45,3,199.69,119.33,19.97,33.33,1,-1,-1,-1
46,3,199.97,120.00,20.25,32.67,1,-1,-1,-1
47,3,199.69,120.00,20.25,32.33,1,-1,-1,-1
48,3,200.25,119.67,20.25,33.00,1,-1,-1,-1
49,3,200.25,119.67,21.09,33.00,1,-1,-1,-1
50,3,201.09,119.33,20.53,33.00,1,-1,-1,-1
51,3,202.78,119.67,18.56,32.33,1,-1,-1,-1
52,3,204.47,119.33,16.59,33.00,1,-1,-1,-1
53,3,206.44,120.00,15.19,32.67,1,-1,-1,-1
54,3,207.84,119.00,13.22,33.67,1,-1,-1,-1
55,3,208.41,119.33,17.44,32.67,1,-1,-1,-1
56,3,208.69,119.33,14.91,33.33,1,-1,-1,-1
57,3,211.78,116.67,11.81,37.00,1,-1,-1,-1
58,3,212.62,119.00,12.66,36.33,1,-1,-1,-1
59,3,213.19,118.67,12.09,33.67,1,-1,-1,-1
60,3,214.31,118.67,13.78,32.67,1,-1,-1,-1
61,3,215.44,119.33,17.72,32.33,1,-1,-1,-1
62,3,213.47,119.00,20.25,32.33,1,-1,-1,-1
63,3,212.62,119.33,22.78,32.00,1,-1,-1,-1
64,3,212.91,119.67,23.34,32.33,1,-1,-1,-1
65,3,214.59,120.33,20.53,31.67,1,-1,-1,-1
66,3,215.44,119.67,21.09,33.67,1,-1,-1,-1
67,3,215.44,118.33,21.38,34.67,1,-1,-1,-1
68,3,216.84,118.67,19.97,33.67,1,-1,-1,-1
69,3,218.25,119.00,18.28,33.00,1,-1,-1,-1
70,3,219.94,118.67,17.44,33.33,1,-1,-1,-1
71,3,221.91,119.33,14.91,32.67,1,-1,-1,-1
72,3,223.59,119.00,12.94,33.00,1,-1,-1,-1
73,3,225.56,118.67,10.97,33.67,1,-1,-1,-1
74,3,226.97,118.67,10.69,33.33,1,-1,-1,-1
75,3,227.53,119.00,11.53,34.00,1,-1,-1,-1
76,3,228.09,119.33,12.66,34.00,1,-1,-1,-1
77,3,228.66,119.00,14.62,34.33,1,-1,-1,-1
78,3,228.66,119.33,16.59,32.67,1,-1,-1,-1
79,3,228.66,119.00,18.56,33.33,1,-1,-1,-1
80,3,228.94,119.67,19.41,32.00,1,-1,-1,-1
81,3,228.94,119.67,20.53,32.33,1,-1,-1,-1
82,3,229.50,119.67,19.69,32.00,1,-1,-1,-1
83,3,229.22,119.67,20.25,32.33,1,-1,-1,-1
84,3,229.50,119.33,20.81,33.00,1,-1,-1,-1
85,3,230.91,119.67,19.97,32.33,1,-1,-1,-1
86,3,232.03,119.00,19.12,33.33,1,-1,-1,-1
87,3,234.00,119.33,16.88,33.00,1,-1,-1,-1
88,3,235.97,119.00,14.62,33.67,1,-1,-1,-1
89,3,237.66,119.33,13.22,33.00,1,-1,-1,-1
90,3,239.91,119.67,11.25,32.67,1,-1,-1,-1
91,3,241.59,119.00,10.97,33.33,1,-1,-1,-1
